,fidelity,radius,thickness,npanels,theta,length,height,z_offset,volume,nC_Ge77,prod_rate_Ge77[nuc/(kg*yr)],total_nC_Ge77[cts],nC_Ge77_scaling,time_0[ms],x_0[m],y_0[m],z_0[m],r_0[m],L_0[m],px_0[m],py_0[m],pz_0[m],ekin_0[eV],edep_0[eV],vol_0,time_t[ms],x_t[m],y_t[m],z_t[m],r_t[m],L_t[m],px_t[m],py_t[m],pz_t[m],ekin_t[eV],edep_t[eV],ln(E0vsET),vol_t,nsteps,nC_A,nC_Z,nsec,nsec_with_nC,nprimaries,weights
7238,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.00070826,-0.30038079,-0.33278255,0.3003816249926944,0.4483005088305769,0.64742516,-0.66871558,-0.3655956,54084243.94548161,0.0,12.0,0.00031673,0.02071295,-0.32104333,-0.34407903,0.3217108111879229,0.4710501299447144,0.0,-0.0,-0.0,0.0,0.0,33.92414911290153,12.0,2,0,0,10,0,1.0,4e-05
7239,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.61984249,0.23322453,-2.19213242,0.6622676149436276,2.2899875415858,-0.890326504,0.146028721,0.431270598,1075592.16,0.0,7.0,198.379325,-1.74447755,1.17865453,-1.71713144,2.10533332836953,2.716793846757607,-0.0,-0.0,0.0,0.0,0.0,30.0064775653536,15.0,91,2,1,1,0,1.0,4e-05
7240,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.06962085,-1.35744088,-2.7834609,2.475070949579001,3.724732310821639,-0.49291488,-0.74050278,-0.45682662,1678583.40180305,0.0,7.0,4.30890816,-2.40725635,-2.18226924,-4.29523148,3.2491817693791,5.385740026890315,-0.0,-0.0,-0.0,0.0,0.0,30.45155643342106,3.0,19,2,1,1,0,1.0,4e-05
7241,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.55911663,-0.49340247,-0.70161474,1.6353258584589976,1.77948135891611,0.70994245,-0.51841198,-0.476687253,2121433.43,0.0,7.0,0.02752646,1.27798245,-0.36233338,-0.66360193,1.328354102176911,1.4848879224608005,-0.0,0.0,0.0,0.0,0.0,30.685698215349056,7.0,7,0,0,2,0,1.0,4e-05
7242,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.23180667,-1.50171202,0.11984392,2.6900000006076152,2.6926682989982145,0.0426931787,0.983044824,0.178326011,70587.8143,0.0,6.0,150.436806,-2.26353376,-0.0234599536,-0.74956497,2.2636553297891115,2.3845299529118424,-0.0,-0.0,0.0,0.0,0.0,27.282708457559213,7.0,70,41,18,1,0,1.0,4e-05
7243,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.05528666,0.07666331,-2.84336985,1.058067671689345,3.033852221477364,0.686980789,0.30469836,0.65970926,1949622.86838609,0.0,7.0,26.2420678,-1.48635643,-2.94134701,-3.90915642,3.2955694000033264,5.112952335614474,-0.0,0.0,-0.0,0.0,0.0,30.60124216196625,3.0,41,158,64,1,0,1.0,4e-05
7244,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.65891038,-1.10352243,-0.95792043,1.992421994052678,2.210736744299564,-0.771311845,0.127075431,-0.623642424,2770690.12,0.0,7.0,89.9570304,-0.89846027,0.3526157,1.00098731,0.9651780605955372,1.3905194293629983,0.0,-0.0,-0.0,0.0,0.0,30.95270263888565,7.0,131,37,18,1,0,1.0,4e-05
7245,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.80971419,0.15212653,0.77527574,1.816096894611408,1.97465450234965,-0.367262559,0.45623077,0.810537906,374219.413,0.0,7.0,666.21202,-1.79997228,0.22408811,0.37693416,1.813867605370296,1.8526184309745688,-0.0,-0.0,-0.0,0.0,0.0,28.9506932211093,7.0,154,41,18,1,0,1.0,4e-05
7246,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.04917901,0.37946795,-1.73512842,2.0840178838248447,2.711789293804642,0.15400034,-0.72057755,-0.67605613,3309976.98334568,0.0,7.0,0.00585674,-2.02654284,0.27355183,-1.83450043,2.0449221222461293,2.747198266183531,0.0,-0.0,-0.0,0.0,0.0,31.130547444615388,7.0,2,0,0,3,0,1.0,4e-05
7247,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.10010792,-2.21748697,-1.63820711,2.4753759103955315,2.968367974665718,-0.54161608,-0.810190719,0.22414955,1188405.66,0.0,7.0,136.161851,-0.28797732,-0.74938612,-2.24947636,0.8028141090458218,2.38844183263522,-0.0,0.0,-0.0,0.0,0.0,30.10621883622373,7.0,62,41,18,1,0,1.0,4e-05
7248,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.14163839,1.69821843,0.21586075,2.0462854271859188,2.0576394030305747,-0.43605121,-0.84712069,0.30372008,203538595.0,0.0,7.0,0.00391289,-1.42215675,1.13214789,0.43220503,1.817770245768704,1.8684458392897867,-0.0,-0.0,0.0,0.0,0.0,35.24946185184247,7.0,3,0,0,22,0,1.0,4e-05
7249,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.54507751,-0.45339148,-1.42935512,0.7089945881629778,1.5955342005468278,-0.055588,0.10991822,-0.99238499,73603309.64331536,0.0,11.0,0.00742224,-0.54234356,-0.40565984,-2.22635386,0.6772713214527093,2.3270900181985223,0.0,-0.0,-0.0,0.0,0.0,34.23229620162623,7.0,6,0,0,6,0,1.0,4e-05
7250,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.49539108,-2.015726,-3.69,2.5098497543119125,4.4626724940577445,0.17769729,-0.93552407,0.30531686,739387.03605552,0.0,7.0,45.3482477,-2.90716356,-1.57187786,-2.76602845,3.304905440606441,4.309676711490023,-0.0,-0.0,0.0,0.0,0.0,29.631672443229395,3.0,21,2,1,1,0,1.0,4e-05
7251,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.26688348,0.71317381,-0.81865722,0.7614746713888956,1.1180533614389587,0.878997566,0.382572808,0.284607318,224725.51,0.0,11.0,65.8952259,1.80438431,2.69251611,0.00474211,3.241210536324925,3.241214005336729,0.0,0.0,0.0,0.0,0.0,28.440730631837774,4.0,25,57,26,1,0,1.0,4e-05
7252,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.11840914,-1.05048958,-0.43215876,2.3645688068068806,2.403736016281499,-0.126203661,-0.411189661,0.902771122,743154.587,0.0,7.0,1387.56323,-2.14817962,1.50943262,-0.26036508,2.625464247348154,2.6383427542657936,-0.0,0.0,0.0,0.0,0.0,29.636755010890663,7.0,60,41,18,1,0,1.0,4e-05
7253,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.71857202,-0.39516728,-3.32065984,0.8200627580310417,3.4204217137800863,-0.60379771,0.6660057,0.43802368,2459278.35505847,0.0,7.0,21.2779079,-1.22123582,-0.98408239,-4.30874688,1.5683861381557749,4.58531730137282,-0.0,0.0,-0.0,0.0,0.0,30.83347416422862,3.0,35,158,64,1,0,1.0,4e-05
7254,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.60159432,-0.57003475,-1.78543261,0.8287673630542077,1.968406702618957,-0.615495087,-0.48134595,0.624076818,270710.665,0.0,7.0,685.071464,-0.6746863,-0.20344423,-0.98761048,0.7046922435559957,1.2132459018409305,-0.0,0.0,-0.0,0.0,0.0,28.626901523642044,11.0,66,41,18,1,0,1.0,4e-05
7255,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,2.28812895,1.41441362,-2.8998955,2.6899999963326406,3.955438520719271,0.0597356605,-0.994135068,0.0901505263,11713.2598,0.0,7.0,84.28439435,1.37207085,1.53406655,-0.27106431,2.0581395961519773,2.0759129214406853,-0.0,0.0,-0.0,0.0,0.0,25.48657244626544,7.0,37,41,18,1,0,1.0,4e-05
7256,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.817054,-1.80174657,-3.44280593,2.558901315295837,4.289625696149482,-0.13160827,0.09152518,0.98706758,4954883.19865524,0.0,7.0,0.01537045,-1.81657619,-1.7422402,-3.14778017,2.517012111327825,4.030368465440373,0.0,-0.0,-0.0,0.0,0.0,31.533979804005973,7.0,4,0,0,2,0,1.0,4e-05
7257,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.75914073,0.92213851,-0.54767472,1.1944178831422247,1.313994550406139,0.26397458,-0.5837229,-0.767844386,1728510.39,0.0,7.0,8.26635358,0.8203594,3.04403151,2.32605785,3.1526365757951296,3.917864533210389,-0.0,-0.0,0.0,0.0,0.0,30.48086620027626,3.0,57,2,1,1,0,1.0,4e-05
7258,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.54415447,2.6343872,-2.42570602,2.690000001253684,3.6221747200002734,-0.325182155,-0.59148901,-0.737832852,76287.135,0.0,6.0,552.190199,-0.19120811,0.45806235,-2.73538795,0.4963684698057428,2.78005915311572,0.0,-0.0,0.0,0.0,0.0,27.360355243267428,7.0,35,41,18,1,0,1.0,4e-05
7259,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.77824228,1.09455791,0.04265973,2.0881098210398723,2.0885455411091325,0.38720778,0.65781452,-0.64602646,3345479.28512734,0.0,15.0,24.6142741,3.19344303,0.96014427,0.59737934,3.334659713534413,3.387745191263394,0.0,0.0,0.0,0.0,0.0,31.14121617628265,3.0,13,2,1,1,0,1.0,4e-05
7260,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.45196355,-0.54997928,-1.90502464,0.7118625281316056,2.0336831459116365,-0.09376989,0.944801505,0.313938408,1676824.94,0.0,7.0,136.904293,0.94638676,-0.06767513,1.03018427,0.9488033635710904,1.4005382725506816,0.0,0.0,-0.0,0.0,0.0,30.45050829752527,10.0,109,66,29,1,0,1.0,4e-05
7261,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.56714397,1.55009568,-2.30968602,1.6505904700627665,2.8388551232575194,0.92790523,0.27024552,-0.25682533,262969777.0,0.0,7.0,0.01506772,3.07357316,2.34401532,-3.31398702,3.865392579061937,5.091539036381393,0.0,0.0,-0.0,0.0,0.0,35.50564531814716,3.0,7,0,0,11,0,1.0,4e-05
7262,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.84358559,-1.66115267,-1.93950953,1.8630793973161148,2.689379493054968,-0.51448866,-0.19434903,-0.83518254,1047972.83781818,0.0,7.0,0.1835691,2.12680367,-2.43861226,-2.01941986,3.235757037440818,3.814207673463808,0.0,-0.0,0.0,0.0,0.0,29.98046387637314,4.0,11,0,0,2,0,1.0,4e-05
7263,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.75774129,1.01119256,1.13673625,2.0278473404007062,2.324722378701225,0.706740314,-0.545253256,0.45079598,645952.361,0.0,7.0,222.889513,-0.06890894,2.68971913,0.23438198,2.6906016874111782,2.7007910605688474,-0.0,-0.0,-0.0,0.0,0.0,29.49657668642175,6.0,71,57,26,1,0,1.0,4e-05
7264,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,2.06980456,-0.12688589,-0.1788898,2.073690175912951,2.0813919636200016,0.468604571,0.401766731,-0.786761241,4742249.64,0.0,7.0,192.701646,1.61190155,-2.84892947,1.51685496,3.2733202916804345,3.607696592232152,0.0,-0.0,0.0,0.0,0.0,31.49011783963396,3.0,176,158,64,1,0,1.0,4e-05
7265,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.39315092,-0.83996168,1.44924922,1.626777523131319,2.1786987885974227,0.155632701,-0.210135371,0.965205464,1483271.35,0.0,7.0,101.503765,0.86877804,1.22706718,2.32286332,1.5034856657179656,2.766977258746594,0.0,0.0,-0.0,0.0,0.0,30.3278562290427,3.0,93,158,64,1,0,1.0,4e-05
7266,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.2381626,2.13866169,0.33985606,2.151881792365096,2.178553967619609,-0.19080222,0.94658123,-0.25995863,964855.39531523,0.0,7.0,0.15573454,0.24629083,3.23267972,-1.32307598,3.2420483255252948,3.5016292484919544,-0.0,0.0,0.0,0.0,0.0,29.89782917063663,4.0,8,0,0,2,0,1.0,4e-05
7267,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.51318217,-1.17129626,0.09645962,1.9135451936904693,1.915974860635296,0.24107004,-0.71240816,-0.659059819,1295862.58,0.0,7.0,54.7492612,-1.29935117,-3.08480172,-1.56481432,3.347284737618736,3.6949910650463536,0.0,0.0,0.0,0.0,0.0,30.192782767280065,3.0,47,158,64,1,0,1.0,4e-05
7268,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.41741479,-0.00843799,0.578976,1.417439905811172,1.5311267403980586,0.29051176,-0.9386474,0.18586009,2349908.60874632,0.0,7.0,0.11492216,-2.17021421,-0.76673404,1.67231356,2.301675651646132,2.845055965765967,0.0,-0.0,-0.0,0.0,0.0,30.787982646427245,7.0,23,0,0,2,0,1.0,4e-05
7269,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.03250088,2.48395691,-2.60700837,2.68999999961664,3.7460102294558113,0.478451982,-0.847220874,0.230868991,114121.576,0.0,7.0,708.614453,0.04339911,0.68992229,0.06836656,0.6912859386589867,0.6946583588454615,-0.0,-0.0,0.0,0.0,0.0,27.76311526621493,11.0,66,41,18,1,0,1.0,4e-05
7270,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.19265005,1.08325273,-1.26404494,1.1002502073698763,1.675816257576307,0.59155515,0.78827955,-0.16934541,48475658.14221866,0.0,7.0,0.00069456,0.23075728,1.1340327,-1.27495396,1.1572722613725297,1.721855594137316,0.0,0.0,-0.0,0.0,0.0,33.81466798690022,7.0,2,0,0,9,0,1.0,4e-05
7271,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.84055556,-1.72235348,0.40006652,1.9165164125347385,1.9578274642929936,0.659965443,0.74832227,-0.06677869,198895.721,0.0,7.0,257.769636,2.15479458,-1.08551559,-1.00646371,2.4127751196765983,2.6142786725361526,0.0,-0.0,-0.0,0.0,0.0,28.31863160224569,7.0,63,41,18,1,0,1.0,4e-05
7272,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.08207386,-0.36552427,-2.16240699,0.3746252933990609,2.1946179851753684,-0.83842226,-0.53325883,-0.11261946,509819.00894283,0.0,7.0,8.96515158,-0.75575508,-0.54266594,-4.33916209,0.9304042472935568,4.437789957476025,0.0,0.0,0.0,0.0,0.0,29.259906708246625,3.0,43,158,64,1,0,1.0,4e-05
7273,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.74328073,1.97149363,0.10198478,2.6316942901332423,2.6336696322947493,-0.79064409,0.60052197,-0.11939554,4002998.33985082,0.0,7.0,0.04035559,1.74652828,1.88865243,-0.37308827,2.5724247382935546,2.599339125892629,0.0,-0.0,-0.0,0.0,0.0,31.32064987420669,7.0,9,0,0,2,0,1.0,4e-05
7274,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.30646988,1.84425666,-3.59637941,2.260120832013538,4.247598266782479,0.58403079,0.65465958,-0.4799259,2865494.38958184,0.0,7.0,0.01289883,-1.12256561,2.04455486,-3.68674689,2.332457528939014,4.362620858524032,0.0,0.0,0.0,0.0,0.0,30.98634710601089,7.0,6,0,0,3,0,1.0,4e-05
7275,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.12524392,-1.48646185,1.25707069,1.8643343881939176,2.248548294046509,0.05977611,0.90404515,0.42323655,2780894.13038992,0.0,7.0,0.01456873,-1.10933553,-1.24888266,1.47358216,1.67042905164184,2.2275047921024376,0.0,0.0,0.0,0.0,0.0,30.95637871455008,7.0,3,0,0,2,0,1.0,4e-05
7276,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.65692332,-1.03456516,0.02477899,1.9533867918683303,1.95354394805724,0.97941626,0.17833312,0.09455729,7653931.95390766,0.0,7.0,0.00155977,-1.59882202,-1.02398602,0.03038835,1.8986256136459128,1.8988687876227897,0.0,0.0,0.0,0.0,0.0,31.96882570562106,7.0,2,0,0,3,0,1.0,4e-05
7277,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.49535922,-0.68287415,-3.07236389,2.587109340862352,4.016535150369428,-0.63402301,-0.76018684,0.14188302,283487.79131215,0.0,7.0,16.00755164,-3.07893333,-1.33398464,-3.34637806,3.3554948175106483,4.738944143033359,0.0,-0.0,0.0,0.0,0.0,28.673019988026304,3.0,12,158,64,1,0,1.0,4e-05
7278,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,2.68585208,0.14932715,-1.38147311,2.689999998767184,3.0239986684885496,-0.630082773,-0.776527457,0.00089886,1315641.93683664,0.0,7.0,29.2411416,3.0281943,1.20462749,-2.91164337,3.25900109055155,4.370212262840462,-0.0,-0.0,0.0,0.0,0.0,30.207930920333386,3.0,14,158,64,1,0,1.0,4e-05
7279,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.0470638,-2.07772491,0.63660587,2.326646385445143,2.4121671659782216,0.60728803,-0.30841164,0.73217724,5267017.72220088,0.0,7.0,0.01684794,-1.12115611,-2.44716839,0.63019904,2.691769706346649,2.764556923274044,-0.0,-0.0,-0.0,0.0,0.0,31.59507051418008,6.0,4,0,0,3,0,1.0,4e-05
7280,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.27071667,-0.65810661,-2.02615056,0.7116121313901141,2.147481761815428,-0.882048623,0.386047231,0.270106946,64718.7374,0.0,7.0,12.26460204,-1.03241341,0.12422888,-2.14068882,1.0398606944076128,2.3798863182612053,-0.0,-0.0,-0.0,0.0,0.0,27.195901693847738,15.0,32,2,1,1,0,1.0,4e-05
7281,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.58615864,-1.69057215,0.68552457,1.789306051407157,1.916131540807143,0.03994109,0.34090972,-0.93924718,3343559.84294302,0.0,7.0,0.01364898,0.80076631,-1.56606803,0.45911055,1.7589189173521038,1.8178498989026568,0.0,0.0,-0.0,0.0,0.0,31.14064226956743,7.0,4,0,0,2,0,1.0,4e-05
7282,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.1495962,-2.16043486,-3.55953493,2.4472536050351748,4.319645717561541,-0.48737038,0.704842436,0.51542919,1044442.92,0.0,7.0,31.8306747,-1.04611248,-2.433157,-4.35350444,2.648509827707036,5.095841953648137,-0.0,-0.0,0.0,0.0,0.0,29.9770898612868,3.0,25,158,64,1,0,1.0,4e-05
7283,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.72856771,1.21560883,-3.48072425,1.4172211315206291,3.758185338719563,-0.813433653,-0.461083511,0.354581004,597117.318,0.0,7.0,35.808905,-0.21771093,-0.00851944,-4.29231544,0.2178775571264248,4.2978416055459485,0.0,-0.0,-0.0,0.0,0.0,29.417964536589807,3.0,16,158,64,1,0,1.0,4e-05
7284,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.42629942,0.66355885,-3.3992488,0.7886961030115839,3.489546381294724,-0.18002405,0.94363993,0.27773194,12932224.69460875,0.0,7.0,0.01311229,0.26718092,1.24037456,-3.19317628,1.2688241379746998,3.436028150097417,-0.0,0.0,0.0,0.0,0.0,32.49332844372057,7.0,5,0,0,3,0,1.0,4e-05
7285,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.24305243,0.80379143,-3.69,0.8397351646027155,3.784343423458071,0.154949673,-0.703111963,0.693991475,598316.915,0.0,7.0,84.1314103,-1.69350391,2.12017759,-3.28708947,2.713504838087357,4.262401399458805,0.0,-0.0,-0.0,0.0,0.0,29.41997150170682,6.0,87,57,26,1,0,1.0,4e-05
7286,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,2.31686467,0.42703488,-2.74408013,2.355890635795903,3.616655422858479,0.432623892,-0.539244463,0.722531644,2643318.89,0.0,7.0,10.0297513,2.01841387,-0.47754063,-2.09623625,2.07413586920172,2.948939812834985,-0.0,0.0,-0.0,0.0,0.0,30.905641491825783,15.0,52,2,1,1,0,1.0,4e-05
7287,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.72884718,2.06087055,0.21806519,2.6899999991916834,2.6988242667393134,0.702810661,-0.555120378,-0.444857888,80420.1709,0.0,7.0,116.94917,-1.79826659,1.33763831,0.76569252,2.241213728560908,2.368401151045539,-0.0,0.0,0.0,0.0,0.0,27.413115956500587,7.0,75,41,18,1,0,1.0,4e-05
7288,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.48295997,0.64471084,0.22573856,2.565295748999695,2.575208763829989,0.10888361,0.38779311,-0.91529277,58944046.61155648,0.0,7.0,0.00398812,-2.44415845,0.77274882,-0.15489704,2.563406184653106,2.5680818445911253,0.0,0.0,-0.0,0.0,0.0,34.01019484033207,7.0,3,0,0,7,0,1.0,4e-05
7289,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.27993302,-1.55556872,0.8193717,2.0144534192501844,2.174716662255028,0.816238031,0.572501301,0.0774450601,3619218.26,0.0,7.0,11.9146945,-0.339263737,0.56310271,2.25784977,0.6574074423464867,2.3516101141859385,0.0,0.0,-0.0,0.0,0.0,31.21986426116341,8.0,98,59,28,1,0,1.0,4e-05
7290,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.14431007,-0.86705789,-1.0399818,2.3129753697163866,2.536023896820749,-0.422057,0.820676309,-0.385173057,88284.9763,0.0,7.0,57.6531025,-2.08278939,-0.6095661,-1.2084797,2.1701572462302776,2.483949608723549,-0.0,0.0,-0.0,0.0,0.0,27.50642087924641,7.0,40,41,18,1,0,1.0,4e-05
7291,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.68534121,-1.73853073,-3.09820432,2.421335188130424,3.932141159946481,-0.21924986,0.74139202,0.63424551,4595130.04270116,0.0,7.0,0.01698928,1.59017367,-1.4803477,-2.92444205,2.1725748810240257,3.64313641214061,-0.0,-0.0,0.0,0.0,0.0,31.458603265244072,7.0,4,0,0,2,0,1.0,4e-05
7292,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.03606933,0.3584857,-1.76222037,1.0963355570586677,2.075420990091908,-0.70128638,0.71287789,0.00158826,10869642.83484485,0.0,7.0,0.00135733,-1.07910272,0.40223039,-1.76212291,1.1516301346139526,2.105072235553407,-0.0,0.0,0.0,0.0,0.0,32.319580051635924,7.0,2,0,0,2,0,1.0,4e-05
7293,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.64009621,-0.39273417,1.41330179,2.6691474530909587,3.020226825249911,0.31543323,0.23418496,-0.91959735,59961605.01233931,0.0,7.0,0.00108436,-2.60511557,-0.36676373,1.31132108,2.630806485984847,2.9395077379643526,0.0,0.0,-0.0,0.0,0.0,34.02731064984975,7.0,2,0,0,8,0,1.0,4e-05
7294,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.26377165,-0.40741405,1.69,2.300140928613098,2.854250915998999,-0.359915909,-0.11399238,-0.92599475,1428370.79214371,0.0,7.0,51.8427219,-2.93931961,0.28969036,2.3338204,2.953560609570673,3.7643376487588944,0.0,-0.0,-0.0,0.0,0.0,30.29014069749853,3.0,18,158,64,1,0,1.0,4e-05
7295,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.06292417,1.17166675,1.23395728,1.1733551995136644,1.7027662767070382,-0.29007814,-0.942719791,0.16472422,652639.183,0.0,7.0,46.616676,-1.69590731,0.62314723,2.23641113,1.8067689598750885,2.8750563154060105,0.0,-0.0,-0.0,0.0,0.0,29.506875353670235,4.0,117,51,24,1,0,1.0,4e-05
7296,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.75093455,0.36447688,-2.83536831,0.834713180941955,2.9556825857643263,-0.11693924,-0.98793379,0.10154818,15209852.29141297,0.0,7.0,0.00250525,0.73532056,0.23256578,-2.82180937,0.7712218669006488,2.925301914094598,-0.0,-0.0,0.0,0.0,0.0,32.655549603865445,7.0,2,0,0,2,0,1.0,4e-05
7297,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.82261631,-0.15020583,0.66649738,0.8362173071899464,1.0693353741417468,0.83582739,0.0940277,-0.54088018,71703574.37977406,0.0,11.0,0.00633763,1.40993272,-0.08413476,0.2864335,1.4124407714190552,1.441191549617575,0.0,0.0,-0.0,0.0,0.0,34.2061468071653,7.0,4,0,0,12,0,1.0,4e-05
